GENDER,AGEGRP1,NGROUP,BILL,REGION,CLASS,ORGYN,AFFL,LTIME
2,2,6,2000,1,2,1,15,3
2,2,2,3000,1,2,1,10,3
1,2,4,10000,4,3,0,8,4
1,1,2,460,1,2,1,17,3
3,2,4,3000,3,2,0,9,3
1,2,2,10000,4,3,0,5,4
2,3,3,33000,4,4,1,13,30
1,3,5,10000,1,3,0,4,4
2,2,3,3000,4,2,0,10,3
2,1,6,10000,4,3,1,9,4
3,3,4,10000,1,3,0,10,4
2,3,4,10000,2,3,0,11,4
2,3,5,10000,4,3,0,10,4
2,2,6,1000,2,2,0,4,3
1,3,6,10000,1,3,1,12,4
1,2,2,10000,4,3,1,22,4
3,2,6,10000,1,3,0,9,4
1,3,4,2075,2,2,0,9,3
2,3,2,10000,1,3,1,10,4
2,3,2,10000,4,3,0,14,4
2,2,4,33000,4,4,0,10,1
2,3,2,33053.35,4,4,0,8,17
2,3,4,33071.08,3,4,0,11,12
2,2,4,10000,4,3,0,8,4
2,2,4,10000,1,3,0,7,4
1,3,2,33088.81,4,4,0,6,12
2,2,1,3000,4,2,0,14,3
2,2,4,1000,1,2,1,13,3
1,1,5,500,5,2,0,12,3
2,2,4,33176.26,1,4,0,11,4
2,1,6,1000,1,2,0,7,3
2,1,3,900,1,2,1,11,3
3,2,2,10000,1,3,0,4,4
2,3,6,33266.31,3,4,0,11,9
1,3,3,10000,4,3,0,11,4
2,3,6,10000,4,3,1,13,4
2,2,3,1697.03,2,2,0,9,3
3,2,4,3000,2,2,0,4,3
1,3,5,33477.04,1,4,0,11,8
3,2,1,3000,1,2,0,9,3
2,3,4,33500,4,4,0,8,13
2,3,1,33700,1,4,0,13,25
1,2,6,10000,4,3,0,3,4
3,2,6,10000,1,3,0,9,4
3,3,6,2500,3,2,0,3,3
2,2,6,3000,4,2,1,13,3
2,3,1,10000,4,3,0,2,4
2,2,3,10000,1,3,0,15,4
2,3,1,33934.25,4,4,1,8,12
1,2,5,85,4,2,0,7,3
1,3,3,10000,1,3,0,10,4
2,3,2,4000,3,2,1,4,3
3,2,5,33964.95,3,4,0,11,8
1,3,4,10000,4,3,1,9,4
1,2,5,34000,1,4,0,4,3
2,2,3,2500,4,2,1,19,3
2,3,6,10000,4,3,0,7,4
2,2,4,5000,4,2,1,13,3
1,3,1,34000,4,4,0,5,1
2,2,4,4000,1,2,0,9,3
3,2,3,4500,2,2,0,5,3
1,2,4,10000,1,3,1,10,4
1,3,5,50,2,2,0,7,3
2,3,2,10000,4,3,0,13,4
2,1,2,4000,1,2,1,11,3
1,3,3,10000,1,3,0,7,4
3,3,5,34000,1,4,0,12,0
2,1,2,4500,4,2,1,12,3
1,3,2,34026.52,4,4,0,3,12
2,2,6,34042.37,3,4,0,5,12
1,2,6,10000,1,3,0,7,3
2,2,4,34052.66,4,4,0,6,9
2,1,1,10000,4,3,0,9,3
2,1,2,10000,3,3,1,10,3
2,1,4,10000,4,3,1,9,3
2,2,3,3000,3,2,0,7,3
2,2,3,2500,2,2,1,15,3
2,2,4,10000,1,3,0,12,3
1,2,1,10000,4,3,0,8,3
3,2,3,34062.49,1,4,0,5,26
3,2,3,10000,1,3,0,7,3
3,3,1,10000,4,3,0,5,3
2,2,4,10000,1,3,1,11,3
1,2,2,10000,1,3,0,6,3
2,2,2,10000,2,3,0,8,3
1,2,6,10000,5,3,0,11,3
3,3,1,2000,5,2,1,14,3
2,1,1,3000,4,2,1,14,3
1,3,5,10000,4,3,0,13,3
2,2,4,3000,4,2,1,6,3
2,2,5,10000,1,3,0,8,3
2,2,5,3000,4,2,1,16,3
1,2,1,10000,2,3,0,12,3
2,3,3,10000,4,3,0,10,3
1,2,4,2400,4,2,1,10,3
3,3,1,34105.33,2,4,0,10,15
2,2,1,3000,4,2,0,8,3
2,3,3,10000,1,3,0,9,3
3,2,4,10000,2,3,0,11,3
2,3,1,34268.5,2,4,0,7,22
1,3,2,10000,4,3,0,6,3
2,2,6,0.01,4,1,1,10,3
3,3,6,10000,2,3,0,16,3
2,2,2,34895.94,1,4,0,6,9
2,2,3,1000,4,2,0,3,3
1,2,4,10000,1,3,0,4,3
1,3,3,35000,4,4,0,14,11
3,3,5,10000,2,3,0,11,3
1,2,2,10000,1,3,0,5,3
1,2,3,10000,1,3,0,7,3
3,2,4,3000,2,2,0,5,3
2,1,4,3000,4,2,1,8,3
1,2,2,3000,4,2,0,14,3
2,3,6,2500,1,2,0,6,3
1,2,3,10000,2,3,0,12,3
2,2,3,10000,1,3,1,7,3
1,2,6,170,1,2,0,1,3
3,2,3,10000,4,3,0,9,3
2,3,3,10000,3,3,1,9,3
3,2,4,10000,1,3,0,5,3
2,2,6,10000,4,3,1,8,3
2,3,2,10000,4,3,0,8,3
1,3,5,5000,3,2,0,12,3
2,2,1,35000,2,4,0,7,9
1,2,4,35000,4,4,0,5,5
2,2,4,10000,2,3,1,9,3
3,3,6,35000,2,4,0,6,3
2,3,3,10000,1,3,0,10,3
3,3,5,35000,4,4,0,14,5
1,3,3,35042.92,3,4,0,8,19
2,3,5,35042.92,1,4,0,8,12
1,2,3,35100,4,4,0,8,16
2,1,4,10000,1,3,0,9,3
2,1,1,2500,1,2,1,13,3
2,3,5,35107.85,2,4,0,12,19
1,2,4,3000,4,2,0,4,3
3,2,3,3000,1,2,0,9,3
3,2,6,0.02,4,2,0,4,3
2,3,1,35465.2,4,4,0,11,25
1,3,6,35678.91,1,4,0,12,12
2,2,1,1000,4,2,0,5,3
2,2,3,2500,2,2,0,7,3
3,2,2,2500,2,2,0,18,3
2,3,2,35884.25,4,4,1,7,11
2,2,6,10000,1,3,0,11,3
1,2,3,36000,1,4,0,5,16
2,2,6,5000,4,2,0,7,3
2,2,1,36000,4,4,0,9,14
2,2,3,3000,4,2,1,9,3
2,3,3,3500,4,2,0,8,3
1,3,4,3000,2,2,0,4,3
2,3,6,10000,5,3,0,8,3
2,3,5,36000,2,4,0,8,11
2,2,6,36000,4,4,0,9,4
1,2,3,2000,4,2,0,10,3
3,3,2,3000,2,2,0,7,3
2,2,1,10000,2,3,1,13,3
1,2,4,3000,4,2,0,10,3
1,1,5,150,1,2,1,14,3
2,1,2,3000,4,2,1,12,3
1,2,3,10000,1,3,0,9,3
2,1,6,36000,4,4,0,10,1
3,3,2,10000,4,3,0,5,2
3,2,5,5000,2,2,0,14,3
2,2,2,10000,4,3,0,10,2
1,2,6,10000,4,3,0,5,2
2,3,6,3000,1,2,0,5,3
2,2,3,10000,3,3,0,10,2
1,3,2,36075,4,4,0,8,4
2,3,3,10000,1,3,0,11,2
2,3,4,10000,3,3,1,13,2
2,2,4,3000,2,2,0,9,3
2,3,4,5000,4,2,1,10,3
2,2,4,10000,4,3,1,10,2
2,2,6,10.87,4,2,0,7,3
1,2,4,3000,2,2,0,4,3
2,2,5,10000,1,3,1,10,2
2,1,6,2000,5,2,0,9,3
2,3,2,36075,4,4,0,9,4
2,2,2,10000,4,3,0,7,2
2,1,3,10000,4,3,1,19,2
2,2,6,10000,1,3,0,9,2
3,3,3,36078.35,1,4,0,10,26
2,2,6,10000,1,3,0,3,2
2,2,2,10000,1,3,1,19,2
3,3,5,10000,4,3,0,4,2
2,2,3,4500,2,2,0,6,3
2,1,4,3000,4,2,1,8,3
2,2,6,36100,4,4,0,10,1
3,2,4,10000,4,3,0,13,2
1,3,1,10000,4,3,0,13,2
1,2,5,4000,4,2,0,6,3
2,3,2,3000,4,2,0,10,3
1,3,2,5000,1,2,0,10,3
3,3,4,36106.7,1,4,0,3,8
1,2,3,36194.13,4,4,0,5,9
2,3,4,36214.33,1,4,0,8,6
3,2,3,3053.83,4,2,0,7,3
1,3,2,3025,2,2,0,9,3
2,3,4,10000,1,3,0,11,2
2,2,2,3000,4,2,0,9,3
2,3,1,36295.29,4,4,0,10,12
1,1,3,10000,4,3,0,6,1
2,1,3,3000,3,2,1,8,3
1,2,2,4000,3,2,0,6,3
2,1,2,420,4,2,1,10,3
2,3,2,3000,2,2,0,8,3
3,2,6,4035,4,2,0,12,3
2,3,2,3000,2,2,1,10,3
2,1,6,26.66,2,2,1,7,3
2,1,3,10000,1,3,1,9,1
2,2,6,10000,4,3,0,10,1
2,3,6,3000,4,2,1,8,3
3,2,4,10000,4,3,0,9,1
2,2,1,3000,4,2,1,14,3
2,2,2,10000,4,3,1,8,1
2,2,1,3000,4,2,0,10,3
2,3,3,3000,4,2,0,12,3
2,3,4,10000,2,3,0,4,1
2,3,1,10000,4,3,0,11,1
2,2,2,36427.29,4,4,1,11,7
2,3,6,36717.45,4,4,0,8,9
2,3,4,37000,3,4,1,18,5
3,3,4,37052.66,4,4,0,10,18
3,3,4,10000,4,3,0,5,1
1,1,7,40,1,2,1,12,3
2,3,5,4000,1,2,0,5,3
1,1,7,37226.76,1,4,1,12,7
3,2,4,3000,4,2,0,4,3
1,3,3,3000,1,2,0,4,3
3,3,6,37269.94,4,4,0,8,8
2,3,2,10000,1,3,1,11,1
2,2,4,10000,1,3,1,10,1
2,2,3,10000,1,3,0,7,1
1,2,4,10000,1,3,0,11,1
1,3,2,37759.36,5,4,0,9,13
3,2,4,10000,2,3,0,5,1
2,1,5,10000,1,3,1,9,1
2,1,1,1109.12,4,2,1,8,3
2,2,3,10000,1,3,1,6,1
2,3,1,38000,3,4,0,10,11
2,2,3,2500,1,2,1,23,3
1,2,6,10000,3,3,0,12,1
1,3,6,2000,4,2,0,7,3
1,3,3,10000,4,3,0,10,1
2,3,2,10000,4,3,0,9,1
1,3,1,10000,4,3,0,8,1
2,3,1,10000,4,3,0,3,1
2,2,5,10000,4,3,0,11,1
3,3,2,38000,1,4,0,5,4
2,3,5,3000,4,2,0,9,3
2,3,6,4000,5,2,1,15,3
2,2,2,3000,1,2,0,10,3
1,3,2,38000,1,4,0,12,4
1,2,3,35,4,2,0,10,3
2,2,2,10000,2,3,0,6,1
3,2,2,10000,4,3,0,4,1
2,1,5,5000,1,2,0,3,3
2,2,4,250,1,2,0,5,3
2,1,1,1000,4,2,1,7,3
2,1,1,2500,3,2,0,13,3
2,2,3,3000,4,2,0,8,3
2,1,6,3500,2,2,1,6,3
1,3,4,38469.77,4,4,0,7,26
2,1,3,75,1,2,1,12,3
1,3,6,38493.5,4,4,0,7,3
1,3,2,10000,4,3,0,6,1
3,3,3,38653.35,1,4,0,6,8
2,3,6,5000,1,2,1,13,3
2,2,6,40.8,3,2,1,9,3
2,1,5,39257.79,4,4,0,8,5
2,3,2,39416.32,3,4,0,10,3
1,3,3,40000,4,4,0,6,15
2,3,5,10000,3,3,0,6,1
2,3,4,40000,2,4,0,9,9
2,2,2,10000,4,3,1,5,1
2,2,2,10000,4,3,0,9,1
2,3,2,40000,1,4,0,8,6
1,2,6,10000,1,3,0,9,1
1,3,6,10000,1,3,0,14,1
2,3,4,40000,1,4,1,6,6
3,3,1,40000,2,4,0,11,4
2,1,4,40000,2,4,0,11,4
2,2,2,3000,2,2,0,7,3
3,2,6,1094.53,1,2,0,10,3
2,2,4,10000,1,3,0,13,1
1,3,6,10000,1,3,1,9,1
3,3,4,3000,4,2,0,5,3
2,2,2,10000,2,3,0,5,1
2,3,4,10000,3,3,0,6,1
2,2,6,3000,1,2,1,12,3
1,3,4,40000,2,4,0,10,4
2,1,1,10000,3,3,1,10,1
2,2,3,10000,2,3,1,9,1
2,2,4,3000,2,2,0,9,3
1,2,2,5000,2,2,0,10,3
2,2,4,1000,1,2,1,5,3
2,2,2,10000,4,3,1,16,1
1,2,3,40000,4,4,0,5,1
3,3,6,10000,1,3,0,11,1
2,3,2,3000,4,2,0,10,3
1,3,4,920,4,2,0,12,3
2,3,2,40000,4,4,0,6,11
2,3,2,10000,1,3,0,9,1
3,2,2,3000,4,2,0,5,3
3,2,2,35,1,2,0,14,3
2,2,3,1000,4,2,1,13,3
2,2,3,10000,1,3,0,13,1
3,2,3,40053.34,4,4,1,7,8
1,3,3,10000,1,3,0,7,1
2,2,3,4000,2,2,0,13,3
1,2,4,4053.58,2,2,0,13,3
1,3,1,10000,3,3,0,10,1
1,2,2,40150,1,4,0,7,4
2,1,6,5000,4,2,1,11,3
2,3,4,10000,1,3,1,11,1
2,3,6,40919.71,2,4,0,4,16
2,3,2,10000,4,3,0,6,1
1,2,1,10000,3,3,0,6,1
3,3,4,10000,4,3,0,7,1
2,3,4,41000,4,4,0,10,12
1,2,6,1000,2,2,0,11,3
1,2,5,10000,3,3,0,9,1
2,2,4,10000,2,3,0,7,1
1,3,2,41000,5,4,0,8,11
1,2,2,150,1,2,0,5,3
1,3,4,10000,4,3,0,11,1
2,2,3,1000,1,2,0,9,3
2,1,3,41000,4,4,0,7,5
2,3,2,41000,4,4,0,9,1
1,1,5,1500,5,2,0,3,3
3,2,4,10000,1,3,0,14,1
2,2,6,3000,3,2,1,9,3
2,3,3,10000,1,3,0,10,1
3,2,2,10000,4,3,0,9,1
1,2,2,3000,2,2,0,10,3
2,2,4,1143.6,4,2,0,15,3
1,3,5,10000,1,3,0,10,1
1,1,5,313.8,4,2,0,5,3
3,2,5,10000,2,3,0,9,0
1,3,5,10000,2,3,0,7,9
2,2,6,3000,4,2,0,11,3
1,3,5,41078.35,2,4,0,6,8
1,3,3,41475,2,4,0,9,8
1,1,6,2500,1,2,0,8,3
2,3,1,0.01,1,1,0,2,3
3,2,3,4000,4,2,0,10,3
2,2,4,10000,1,3,0,13,1
1,3,6,42000,4,4,0,6,21
2,2,4,3000,4,2,1,5,3
2,2,2,3000,2,2,0,12,3
2,1,2,10000,2,3,1,11,12
1,1,3,5000,1,2,1,13,3
2,2,3,42000,4,4,1,12,11
1,2,5,3000,1,2,0,11,3
2,1,4,3000,3,2,1,10,3
2,2,4,3000,1,2,1,13,3
1,2,3,3000,1,2,0,9,3
3,3,2,10000,3,3,1,12,1
2,2,3,3000,2,2,0,8,3
2,3,3,42000,4,4,0,7,5
3,3,2,10000,4,3,0,10,4
1,3,4,42000,1,4,0,6,1
1,2,5,4000,1,2,0,12,3
2,2,4,10000,4,3,0,7,5
1,2,2,42000,4,4,0,9,1
1,3,2,42018.5,4,4,0,9,15
3,3,2,10000.01,1,3,0,3,9
2,2,3,3000,5,2,1,6,3
2,3,4,42053.35,2,4,1,7,6
2,2,3,3000,4,2,1,7,3
1,2,3,42078.35,1,4,0,10,11
3,1,3,100,4,2,0,9,3
2,2,6,260,2,2,0,6,3
1,3,4,10000.01,1,3,0,11,8
2,2,3,3000,1,2,0,9,3
3,3,3,10000.01,4,3,0,8,2
1,3,5,10001.7,4,3,0,8,4
2,3,2,10001.74,3,3,1,14,4
1,3,3,4000,1,2,0,6,3
1,3,3,602.21,4,2,0,9,3
3,3,5,10001.74,1,3,0,12,4
3,2,2,42131.81,4,4,0,4,12
2,3,3,10007.67,4,3,1,12,9
2,1,4,3000,4,2,1,17,3
2,3,1,42160.04,4,4,1,15,7
3,3,5,10030,1,3,0,8,2
2,1,3,3000,4,2,0,9,3
2,2,2,3000,4,2,0,9,3
2,2,2,4000,4,2,0,6,3
2,2,1,10050,2,3,0,7,4
2,3,2,42183.67,2,4,0,7,22
2,1,2,3000,2,2,0,8,3
2,3,1,1000,1,2,0,7,3
2,1,6,3000,1,2,1,5,3
2,3,1,10050,4,3,1,13,4
1,2,5,42219.13,1,4,0,9,11
3,3,1,10050,4,3,0,7,4
3,1,2,800,4,2,0,6,3
2,3,3,10050,1,3,0,9,4
3,3,5,10050.99,5,3,0,10,3
1,3,2,42758.67,4,4,0,12,12
3,3,5,43558.32,5,4,0,7,5
2,1,2,630,4,2,1,21,3
1,2,3,43600,1,4,1,13,9
3,3,3,43712.02,1,4,0,7,12
1,3,3,10053.35,2,3,0,3,21
2,3,3,10053.35,4,3,0,4,17
2,2,2,5000,1,2,0,11,3
1,3,4,44100.01,1,4,0,11,8
3,3,1,3025,3,2,0,8,3
3,3,3,10053.35,1,3,0,6,12
2,3,4,44428.13,4,4,0,5,2
3,3,4,10053.35,4,3,0,3,8
2,2,3,10053.35,2,3,0,8,7
2,3,3,44709.69,1,4,0,3,3
2,2,3,45000,4,4,0,8,7
1,3,2,10053.35,1,3,0,10,6
2,1,2,5000,1,2,1,10,3
1,2,6,45000,2,4,0,7,4
2,2,3,582.64,1,2,1,10,3
2,1,5,3000,4,2,1,7,3
2,3,6,10053.35,1,3,0,7,5
1,1,3,3000,1,2,1,15,3
2,2,3,3000,4,2,0,6,3
1,3,5,10065.38,1,3,0,11,14
1,3,3,2500,4,2,0,8,3
1,2,6,3000,2,2,1,6,3
2,3,4,45000,2,4,0,9,4
2,1,5,3000,4,2,1,13,3
2,2,5,45500,2,4,0,7,1
3,2,6,45553.34,1,4,0,11,11
2,3,2,46000,4,4,0,6,12
3,2,5,3000,2,2,0,9,3
1,3,2,10070.56,1,3,0,5,18
3,3,3,46023.61,4,4,0,7,10
1,3,2,3000,2,2,1,12,3
2,3,1,46105.32,4,4,1,8,12
2,1,2,5000,4,2,0,9,3
1,3,5,46445.22,5,4,1,10,15
2,3,2,5000,4,2,0,5,3
2,2,6,2500,3,2,0,2,3
2,3,1,10071.13,2,3,0,12,6
1,3,4,10080,4,3,0,9,21
1,3,3,10100,4,3,0,7,11
2,1,6,50,4,2,1,13,3
2,2,5,10100,2,3,0,5,9
2,3,6,46491.49,4,4,0,6,3
2,3,5,3000,1,2,1,9,3
3,2,6,1000,2,2,0,10,3
2,3,4,10100,1,3,0,8,9
3,2,4,10100,1,3,0,5,8
1,1,2,10100,1,3,1,15,1
2,1,6,0.01,1,1,1,6,3
3,2,5,3000,5,2,0,13,3
2,3,2,10103.01,4,3,0,6,9
2,1,2,46893.86,5,4,0,3,5
2,2,2,3000,2,2,0,4,3
3,3,3,10105.32,1,3,0,8,8
2,2,5,10105.32,3,3,0,10,8
3,3,2,10105.32,4,3,0,7,7
2,2,1,3000,1,2,0,10,3
3,3,5,10105.32,4,3,0,9,7
1,2,3,10105.32,4,3,0,4,7
2,3,2,3000,2,2,0,5,3
3,3,2,10112.69,4,3,1,13,27
3,3,4,10136,2,3,0,4,2
3,3,6,2100,2,2,0,9,3
2,2,6,3000,1,2,0,6,3
1,1,3,46919.71,2,4,0,7,11
1,2,4,3000,1,2,0,7,3
3,2,2,3000,2,2,0,8,3
2,2,2,10166.01,2,3,0,14,11
2,3,6,10171.95,5,3,0,11,7
2,3,3,10179.38,1,3,0,7,4
2,2,4,3000,5,2,1,17,3
1,2,2,1000,2,2,0,7,3
2,2,6,1221.07,4,2,1,3,3
2,2,5,47000,1,4,1,19,7
2,3,6,3000,1,2,1,10,3
2,3,1,47096.27,5,4,0,11,12
2,3,5,3000,5,2,0,9,3
3,3,2,10193.87,5,3,0,8,3
2,3,1,48069.4,4,4,1,15,8
1,3,4,5000,3,2,0,6,3
1,3,1,4000,2,2,0,9,3
2,2,1,10200,4,3,0,7,8
1,3,1,10200,4,3,0,13,8
2,3,1,10200,4,3,1,9,8
2,2,4,3000,1,2,1,8,3
2,3,4,3134.34,1,2,1,16,3
2,3,2,48088.81,1,4,0,10,9
1,2,2,10200,4,3,0,15,8
1,2,3,10200,2,3,0,12,6
2,3,1,10213,1,3,0,3,5
2,2,6,2000,2,2,0,4,2
1,2,3,3000,1,2,0,9,2
3,3,2,500,4,2,0,15,2
2,2,3,10213.66,5,3,0,11,5
2,3,2,10220.18,2,3,0,9,7
1,2,1,10250,2,3,0,8,11
3,2,1,200,4,2,0,5,2
1,3,2,10250,4,3,0,7,3
2,2,3,10300,3,3,0,8,21
2,3,4,10300,2,3,0,8,8
3,3,4,10300,1,3,0,7,4
2,3,5,5000,1,2,0,5,2
1,3,2,10317.38,1,3,0,5,12
2,3,6,10369.15,2,3,1,14,5
1,2,1,10384.25,4,3,0,4,8
3,2,3,10400,1,3,0,9,9
3,3,2,10419.24,4,3,0,12,5
2,2,3,1000,4,2,0,5,2
2,2,6,10425.89,3,3,0,5,4
3,3,4,10429.68,4,3,0,8,10
3,3,5,10439.25,2,3,0,6,8
2,2,4,1500,1,2,0,11,2
1,3,6,1000,5,2,1,6,2
1,3,3,10500,4,3,0,12,16
3,3,6,10500,2,3,0,4,15
2,2,6,0.01,1,1,0,7,2
1,2,2,780,4,2,0,10,2
2,3,3,10500,4,3,0,4,11
2,3,4,10500,2,3,0,6,8
1,3,6,10500,3,3,0,9,8
1,2,1,10500,4,3,0,7,8
2,3,3,10500,5,3,0,9,8
3,2,5,10500,4,3,0,3,6
1,1,6,68.22,3,2,0,8,2
1,2,5,10500,1,3,0,9,5
2,3,1,3000,1,2,1,8,2
2,3,1,3750,3,2,0,8,2
1,3,2,10500,1,3,0,11,5
3,3,3,4000,4,2,0,9,2
2,2,6,5000,4,2,0,9,2
1,2,3,10500,4,3,0,11,4
1,2,1,3000,2,2,0,3,2
1,2,6,10500,2,3,1,8,3
2,1,1,10500,4,3,1,9,1
2,2,3,10500,4,3,1,7,1
1,3,6,10500,1,3,1,15,1
2,3,6,10501.67,1,3,1,8,3
2,3,4,10526.81,1,3,0,12,19
2,3,3,5000,4,2,0,9,2
3,3,2,10529.95,4,3,0,10,11
1,2,4,3000,4,2,0,16,2
2,1,6,1500,3,2,1,13,2
2,3,5,10530.53,4,3,0,10,4
1,1,4,10552.66,4,3,1,12,7
3,3,2,10553.34,1,3,0,7,6
2,3,2,10556.48,4,3,1,11,1
2,3,2,3000,4,2,0,5,2
2,3,2,10578.37,1,3,0,6,12
2,2,4,10586.82,4,3,1,12,9
2,3,6,10590.28,4,3,0,6,2
2,2,3,2000,4,2,1,16,2
1,3,3,10598.78,2,3,0,10,26
2,2,4,10599.54,1,3,0,12,7
2,2,2,10600,4,3,0,7,10
1,2,3,10600,4,3,0,8,9
2,2,2,3000,4,2,0,6,2
2,3,3,10600,4,3,0,6,8
1,1,5,100,4,2,1,20,2
2,2,3,10600,1,3,0,9,8
2,3,6,3000,1,2,0,6,2
3,3,2,10600,2,3,0,13,5
3,3,2,10600,4,3,0,6,5
1,3,3,10600,4,3,1,2,4
2,1,4,75,1,2,1,5,2
1,3,2,10600,3,3,0,9,4
2,3,3,10600,1,3,0,8,3
2,3,3,4000,4,2,1,3,2
2,2,2,10600,2,3,0,9,2
1,3,6,10600.01,2,3,0,11,9
2,2,5,5000,1,2,0,8,2
2,2,2,4199.92,2,2,0,8,2
1,3,6,10626.68,3,3,0,9,6
2,3,2,10652.66,3,3,0,9,8
2,2,3,1167.88,4,2,0,4,2
2,3,2,10700,4,3,0,9,10
2,3,2,10750,2,3,0,11,10
2,2,6,37.01,1,2,0,10,2
1,3,4,10800,2,3,0,4,9
2,3,2,10800,4,3,0,7,8
3,3,2,4000,2,2,0,7,2
3,3,4,1000,4,2,0,13,2
2,3,5,5000,4,2,0,9,2
1,2,4,10800,4,3,0,10,8
2,2,2,10800,2,3,0,10,1
3,1,3,300,4,2,0,5,2
2,2,6,10802.7,2,3,1,13,5
2,2,1,3000,4,2,0,12,2
3,2,3,3000,4,2,0,15,2
2,1,6,10822.93,4,3,1,5,5
1,3,3,5000,2,2,0,10,2
3,2,2,48106.7,1,4,0,9,8
1,3,6,10833.16,4,3,1,10,8
2,3,2,10842.12,1,3,0,6,10
2,3,4,10850,3,3,0,12,3
2,3,4,1000,2,2,0,15,2
3,2,6,10853.35,1,3,0,15,7
2,2,5,10880.5,4,3,1,18,8
2,3,2,10884,4,3,0,9,8
1,2,4,2050,1,2,0,9,2
1,2,1,10884.25,4,3,0,7,16
2,2,6,10884.25,1,3,0,12,12
1,3,3,10884.25,4,3,0,8,11
1,3,6,10884.25,2,3,0,10,9
2,3,4,4000,4,2,0,10,2
2,2,3,5000,3,2,0,10,2
2,3,4,10884.25,4,3,0,7,8
3,2,3,10884.25,4,3,0,8,8
2,2,3,10884.25,1,3,0,8,8
2,3,2,10884.25,1,3,0,7,8
2,3,2,10884.25,4,3,0,9,2
2,3,3,10905.32,4,3,0,8,8
1,3,5,10909.25,1,3,0,8,12
3,2,2,10909.25,5,3,0,6,12
2,3,3,3000,1,2,0,2,2
2,3,2,10919.71,1,3,0,3,9
2,2,2,10919.71,1,3,1,9,9
1,2,3,500,4,2,0,9,2
1,1,6,300,1,2,0,6,2
2,1,6,300,1,2,1,5,2
1,2,3,0.01,2,1,0,8,2
3,3,6,1000,4,2,0,10,2
1,2,4,4000,1,2,1,11,2
3,2,5,10919.71,4,3,0,5,8
2,2,4,2000,4,2,1,13,2
2,2,2,10928.65,4,3,0,5,4
2,1,2,500,4,2,1,8,2
2,3,2,10937.59,4,3,0,9,8
1,2,1,10937.59,2,3,0,11,8
1,3,3,10937.6,2,3,0,5,19
2,2,1,10937.6,4,3,0,10,8
3,2,4,50,1,2,1,7,2
3,2,2,10954.36,1,3,0,5,12
2,3,1,10958.49,4,3,0,8,31
3,3,1,10973.64,4,3,0,6,3
2,3,4,10989.57,3,3,0,4,21
3,2,5,10989.57,1,3,0,5,8
1,1,5,2020.76,4,2,1,10,2
1,2,2,11000,4,3,0,12,30
2,3,2,2000,4,2,0,6,2
1,3,3,1000,1,2,0,3,2
2,3,5,11000,2,3,0,6,29
3,3,2,11000,1,3,0,9,25
1,3,2,3000,4,2,0,10,2
3,1,3,35,4,2,1,6,2
3,2,3,11000,4,3,0,10,25
1,2,3,11000,4,3,0,6,25
1,3,2,11000,2,3,0,6,24
3,1,6,1000,4,2,0,9,2
2,3,6,4200,2,2,1,9,2
2,3,3,1550,4,2,0,6,2
3,3,2,1432.7,1,2,0,10,2
2,3,3,11000,2,3,0,7,21
1,3,2,5000,4,2,0,14,2
1,2,2,11000,1,3,0,5,18
1,3,3,3000,1,2,0,4,2
1,2,5,11000,2,3,0,7,17
3,3,3,11000,2,3,0,6,15
2,2,4,11000,4,3,0,13,14
2,2,6,2100,4,2,0,6,2
2,3,5,3550,1,2,1,7,2
2,3,2,3000,4,2,0,11,2
2,3,2,2325,4,2,0,8,2
2,3,6,11000,1,3,0,6,13
1,3,2,11000,2,3,0,10,12
1,2,1,0.01,3,1,0,5,2
2,1,6,3000,1,2,1,9,2
2,2,5,1000,1,2,0,7,2
2,3,3,50,2,2,0,6,2
2,3,3,11000,4,3,0,7,11
2,3,3,11000,1,3,0,12,11
1,3,2,11000,4,3,0,10,9
2,2,6,11000,1,3,0,11,9
1,3,6,5000,1,2,1,9,2
1,3,2,11000,1,3,0,12,9
1,3,3,11000,1,3,0,11,9
1,3,2,11000,4,3,0,12,9
2,3,1,11000,4,3,0,12,8
2,3,6,11000,2,3,0,7,8
2,1,6,700,1,2,1,11,2
1,3,6,5000,5,2,0,4,2
1,2,3,11000,3,3,0,12,8
2,3,3,11000,4,3,0,3,7
3,2,6,11000,3,3,0,7,7
2,3,4,2000,4,2,0,6,2
2,2,3,11000,2,3,0,8,7
2,3,1,2000,2,2,0,9,2
2,2,2,11000,4,3,0,6,6
2,2,2,11000,1,3,0,7,6
2,2,3,2457.95,1,2,0,6,2
2,3,4,11000,2,3,1,14,6
3,3,4,11000,4,3,0,8,6
3,3,6,3000,1,2,0,8,2
2,3,2,11000,4,3,0,8,6
3,3,2,11000,1,3,0,3,6
2,3,4,11000,1,3,0,11,6
2,2,6,5000,2,2,1,9,2
1,3,6,4000,2,2,0,8,2
1,3,6,11000,2,3,0,4,5
3,2,3,11000,3,3,0,5,5
2,2,4,11000,2,3,0,7,5
3,3,3,11000,1,3,0,11,5
2,2,2,2000,4,2,0,13,2
2,2,2,1500,4,2,1,11,2
2,2,6,100,4,2,0,14,2
1,3,4,11000,1,3,0,10,4
1,3,3,11000,2,3,0,6,4
1,3,5,3050,4,2,0,6,2
2,2,2,11000,4,3,0,6,4
2,2,2,11000,1,3,1,11,4
2,3,4,11000,3,3,0,9,4
2,1,6,40,1,2,0,8,2
2,2,3,122.24,4,2,1,12,2
2,2,4,11000,4,3,1,16,4
